Subject,Condition,Order,Start,k,Trial,x,Response,Reversal,RT
S55,simple,2,cerca,1,15,140,0,6,0.992441556998529
S55,simple,2,cerca,1,16,150,0,0,1.25139592099731
S55,simple,2,cerca,1,17,160,1,7,0.902152245998877
S55,simple,2,cerca,1,18,150,0,8,0.770602820000931
S55,simple,2,cerca,1,19,160,1,9,1.2505849659974
S55,simple,2,cerca,1,20,150,0,10,1.25085579300139
S55,simple,2,cerca,1,21,160,0,0,0.85940742800085
S55,simple,2,cerca,1,22,170,1,11,1.10052249100045
S55,simple,2,cerca,1,23,160,0,12,0.622362253001484
S55,simple,3,lejos,1,1,220,1,0,0.981563271998311
S55,simple,3,lejos,1,2,200,1,0,0.91542796900103
S55,simple,3,lejos,1,3,180,0,1,1.31147137500011
S55,simple,3,lejos,1,4,200,0,0,0.968496288998722
S55,simple,3,lejos,1,5,220,1,2,0.787308385999495
S55,simple,3,lejos,1,6,200,1,0,0.654214978003438
S55,simple,3,lejos,1,7,190,0,3,1.29846967200137
S55,simple,3,lejos,1,8,200,1,4,1.39961926199976
S55,simple,3,lejos,1,9,190,0,5,0.687372070999118
S55,simple,3,lejos,1,10,200,0,0,1.11897269100155
S55,simple,3,lejos,1,11,210,1,6,0.75591347199952
S55,simple,3,lejos,1,12,200,0,7,1.92508325100061
S55,simple,3,lejos,1,13,210,1,8,1.34733817099914
S55,simple,3,lejos,1,14,200,1,0,1.041139019002
S55,simple,3,lejos,1,15,190,1,0,1.6743558019989
S55,simple,3,lejos,1,16,180,1,0,1.40697569300028
S55,simple,3,lejos,1,17,170,0,9,0.956651546002831
S55,simple,3,lejos,1,18,180,0,0,0.922881170001347
S55,simple,3,lejos,1,19,190,1,10,1.45434339900021
S55,simple,3,lejos,1,20,180,1,0,1.50182939400111
S55,simple,3,lejos,1,21,170,0,11,1.17892200300048
S55,simple,3,lejos,1,22,180,0,0,1.35652672599826
S55,simple,3,lejos,1,23,190,0,0,0.924375047001377
S55,simple,3,lejos,1,24,200,1,12,0.984826947002148
S55,simple,4,cerca,1,1,20,0,0,0.892834410999058
S55,simple,4,cerca,1,2,40,0,0,1.3783881599993
S55,simple,4,cerca,1,3,60,0,0,0.745830197996838
S55,simple,4,cerca,1,4,80,0,0,1.64548929999728
S55,simple,4,cerca,1,5,100,0,0,1.86527053999816
S55,simple,4,cerca,1,6,120,0,0,0.876126893999754
S55,simple,4,cerca,1,7,140,1,1,1.00948147899908
S55,simple,4,cerca,1,8,120,0,2,0.730825451999408
S55,simple,4,cerca,1,9,140,1,3,0.7542932619981
S55,simple,4,cerca,1,10,130,0,4,1.10897565100095
S55,simple,4,cerca,1,11,140,1,5,1.28198283299935
S55,simple,4,cerca,1,12,130,0,6,1.00682658900041
S55,simple,4,cerca,1,13,140,0,0,1.05992351799796
S55,simple,4,cerca,1,14,150,1,7,1.34556706000149
S55,simple,4,cerca,1,15,140,0,8,1.02475282900195
S55,simple,4,cerca,1,16,150,0,0,0.723345924998284
S55,simple,4,cerca,1,17,160,1,9,1.21111864100021
S55,simple,4,cerca,1,18,150,1,0,1.25038314799895
S55,simple,4,cerca,1,19,140,0,10,0.790369137001107
S55,simple,4,cerca,1,20,150,1,11,1.03647978400113
S55,simple,4,cerca,1,21,140,0,12,0.944824795999011
S56,simple,1,lejos,1,1,220,1,0,0.612686219999887
S56,simple,1,lejos,1,2,200,1,0,0.54488751000099
S56,simple,1,lejos,1,3,180,1,0,0.79009341499841
S56,simple,1,lejos,1,4,160,1,0,1.10915354600002
S56,simple,1,lejos,1,5,140,1,0,1.86630574200171
S56,simple,1,lejos,1,6,120,0,1,0.888162928000384
S56,simple,1,lejos,1,7,140,0,0,0.662043031999929
S56,simple,1,lejos,1,8,160,1,2,0.684146057999897
S56,simple,1,lejos,1,9,140,0,3,1.02417164800136
S56,simple,1,lejos,1,10,150,1,4,0.635147884997423
S56,simple,1,lejos,1,11,140,0,5,1.46038807500008
S56,simple,1,lejos,1,12,150,1,6,0.636108465001598
S56,simple,1,lejos,1,13,140,0,7,0.949218264002411
S56,simple,1,lejos,1,14,150,1,8,0.650096225999732
S56,simple,1,lejos,1,15,140,1,0,1.05009818600229
S56,simple,1,lejos,1,16,130,0,9,0.798609423000016
S56,simple,1,lejos,1,17,140,0,0,0.643186195000453
S56,simple,1,lejos,1,18,150,1,10,0.634442949001823
S56,simple,1,lejos,1,19,140,1,0,1.04282917000091
S56,simple,1,lejos,1,20,130,0,11,0.650735034996615
S56,simple,1,lejos,1,21,140,0,0,0.980796939998982
S56,simple,1,lejos,1,22,150,1,12,0.649549902002036
S56,simple,2,cerca,1,1,20,0,0,0.572420941000019
S56,simple,2,cerca,1,2,40,0,0,0.552207387001545
S56,simple,2,cerca,1,3,60,0,0,0.668144647999725
S56,simple,2,cerca,1,4,80,0,0,0.902599580000242
S56,simple,2,cerca,1,5,100,1,1,0.916217059999326
S56,simple,2,cerca,1,6,80,0,2,0.69377452900153
S56,simple,2,cerca,1,7,100,0,0,1.17682381000122
S56,simple,2,cerca,1,8,110,1,3,0.644050512000831
S56,simple,2,cerca,1,9,100,0,4,1.14022341700183
S56,simple,2,cerca,1,10,110,1,5,1.28488609700071
S56,simple,2,cerca,1,11,100,0,6,0.878499900998577
S56,simple,2,cerca,1,12,110,1,7,0.859512375998747
S56,simple,2,cerca,1,13,100,0,8,0.992578237000998
S56,simple,2,cerca,1,14,110,1,9,0.96918900899982
S56,simple,2,cerca,1,15,100,0,10,0.962889182999788
S56,simple,2,cerca,1,16,110,0,0,1.06394096100121
S56,simple,2,cerca,1,17,120,0,0,0.738180633001321
S56,simple,2,cerca,1,18,130,1,11,0.474514677000116
S56,simple,2,cerca,1,19,120,1,0,0.691633171998546
S56,simple,2,cerca,1,20,110,0,12,0.651207795002847
S56,simple,3,cerca,1,1,20,0,0,0.546933499997976
S56,simple,3,cerca,1,2,40,0,0,0.473816349996923
S56,simple,3,cerca,1,3,60,0,0,0.699489784001344
S56,simple,3,cerca,1,4,80,0,0,1.27852458199777
S56,simple,3,cerca,1,5,100,1,1,0.592059776001406
S56,simple,3,cerca,1,6,80,0,2,0.518175163000706
S56,simple,3,cerca,1,7,100,0,0,0.612650453000242
S56,simple,3,cerca,1,8,110,1,3,0.678884801000095
S56,simple,3,cerca,1,9,100,0,4,1.36274200900152
S56,simple,3,cerca,1,10,110,1,5,1.6327487210001
S56,simple,3,cerca,1,11,100,1,0,1.59939891699833
S56,simple,3,cerca,1,12,90,1,0,0.91880884299826
S56,simple,3,cerca,1,13,80,1,0,0.797477203999733
S56,simple,3,cerca,1,14,70,0,6,1.26534935200107
S56,simple,3,cerca,1,15,80,0,0,0.649091268001939
S56,simple,3,cerca,1,16,90,0,0,0.749948978998873
S56,simple,3,cerca,1,17,100,1,7,1.32426056799886
S56,simple,3,cerca,1,18,90,0,8,0.806272644000273
S56,simple,3,cerca,1,19,100,0,0,0.705417668999871
S56,simple,3,cerca,1,20,110,1,9,0.617701190003572
S56,simple,3,cerca,1,21,100,0,10,0.764704205997987
S56,simple,3,cerca,1,22,110,1,11,0.960723732001497
S56,simple,3,cerca,1,23,100,0,12,0.561800512001355
S56,simple,4,lejos,1,1,220,1,0,0.666547433000233
S56,simple,4,lejos,1,2,200,1,0,0.628606318998209
S56,simple,4,lejos,1,3,180,1,0,0.720486270001857
S56,simple,4,lejos,1,4,160,1,0,0.95802037699832
S56,simple,4,lejos,1,5,140,0,1,0.556493088999559
S56,simple,4,lejos,1,6,160,0,0,1.47593136199794
S56,simple,4,lejos,1,7,180,1,2,0.463899761001812
S56,simple,4,lejos,1,8,160,1,0,1.09916717300075
S56,simple,4,lejos,1,9,150,0,3,1.12448446100097
S56,simple,4,lejos,1,10,160,1,4,0.567251796001074
S56,simple,4,lejos,1,11,150,1,0,1.26900473099886
S56,simple,4,lejos,1,12,140,0,5,0.740170217002742
S56,simple,4,lejos,1,13,150,1,6,0.630460374999529
S56,simple,4,lejos,1,14,140,0,7,0.724932086002809
S56,simple,4,lejos,1,15,150,1,8,1.40407281800071
S56,simple,4,lejos,1,16,140,1,0,0.700810794001882
S56,simple,4,lejos,1,17,130,1,0,0.696780325997679
S56,simple,4,lejos,1,18,120,0,9,0.885942574001092
S56,simple,4,lejos,1,19,130,1,10,1.24903202999849
S56,simple,4,lejos,1,20,120,0,11,0.703955328997836
S56,simple,4,lejos,1,21,130,1,12,0.741768367002805
S57,simple,1,lejos,1,1,220,1,0,1.18617186499978
S57,simple,1,lejos,1,2,200,1,0,1.17227792399717
S57,simple,1,lejos,1,3,180,1,0,1.20645773399883
S57,simple,1,lejos,1,4,160,1,0,1.2536750649997
S57,simple,1,lejos,1,5,140,1,0,1.11378419500033
S57,simple,1,lejos,1,6,120,0,1,1.85022019299868
S57,simple,1,lejos,1,7,140,0,0,2.10626356899957
S57,simple,1,lejos,1,8,160,1,2,1.02207889199781
S57,simple,1,lejos,1,9,140,1,0,0.931268132000696
S57,simple,1,lejos,1,10,130,1,0,1.29157205299998
S57,simple,1,lejos,1,11,120,0,3,1.17728171700219
S57,simple,1,lejos,1,12,130,1,4,0.950452889999724
S57,simple,1,lejos,1,13,120,0,5,1.03790428900174
S57,simple,1,lejos,1,14,130,1,6,1.26049991699983
S57,simple,1,lejos,1,15,120,0,7,0.97982162399785
S57,simple,1,lejos,1,16,130,1,8,1.03854610599956
S57,simple,1,lejos,1,17,120,1,0,1.49327752000318
S57,simple,1,lejos,1,18,110,0,9,0.959733002997382
S57,simple,1,lejos,1,19,120,0,0,1.57509906100313
S57,simple,1,lejos,1,20,130,1,10,0.94567177099816
S57,simple,1,lejos,1,21,120,1,0,1.23456254099801
S57,simple,1,lejos,1,22,110,0,11,0.993340712997451
S57,simple,1,lejos,1,23,120,0,0,1.24899251800161
S57,simple,1,lejos,1,24,130,1,12,0.913635782999336
S57,simple,2,cerca,1,1,20,0,0,0.920637958999578
S57,simple,2,cerca,1,2,40,0,0,0.820427829999971
S57,simple,2,cerca,1,3,60,0,0,0.984048875998269
S57,simple,2,cerca,1,4,80,0,0,1.0677162289976
S57,simple,2,cerca,1,5,100,1,1,1.13181589699889
S57,simple,2,cerca,1,6,80,0,2,1.30172210100136
S57,simple,2,cerca,1,7,100,0,0,1.41051798899935
S57,simple,2,cerca,1,8,110,1,3,0.923189143002674
S57,simple,2,cerca,1,9,100,1,0,1.57310306399813
S57,simple,2,cerca,1,10,90,0,4,1.11536851900019
S57,simple,2,cerca,1,11,100,1,5,1.6681884239988
S57,simple,2,cerca,1,12,90,0,6,1.0329199480002
S57,simple,2,cerca,1,13,100,0,0,0.964527813001041
S57,simple,2,cerca,1,14,110,0,0,1.35905800000182
S57,simple,2,cerca,1,15,120,0,0,1.6581533690005
S57,simple,2,cerca,1,16,130,1,7,0.88114068700088
S57,simple,2,cerca,1,17,120,1,0,1.31419232600092
S57,simple,2,cerca,1,18,110,1,0,1.30841311200129
S57,simple,2,cerca,1,19,100,0,8,1.5219191239994
S57,simple,2,cerca,1,20,110,0,0,1.0550152600008
S57,simple,2,cerca,1,21,120,1,9,1.11148013999991
S57,simple,2,cerca,1,22,110,1,0,1.43783572699977
S57,simple,2,cerca,1,23,100,0,10,0.983803918999911
S57,simple,2,cerca,1,24,110,0,0,1.08501384400006
S57,simple,2,cerca,1,25,120,0,0,1.35709623300136
S57,simple,2,cerca,1,26,130,1,11,1.46865894899747
S57,simple,2,cerca,1,27,120,1,0,1.60218277700187
S57,simple,2,cerca,1,28,110,1,0,1.41726458799894
S57,simple,2,cerca,1,29,100,1,0,1.37596858499819
S57,simple,2,cerca,1,30,90,0,12,1.27688771400062
S57,simple,3,cerca,1,1,20,0,0,0.947611250998307
S57,simple,3,cerca,1,2,40,0,0,0.96589713999856
S57,simple,3,cerca,1,3,60,0,0,0.962621236001723
S57,simple,3,cerca,1,4,80,0,0,1.11466248500074
S57,simple,3,cerca,1,5,100,1,1,1.02805514299689
S57,simple,3,cerca,1,6,80,0,2,1.19449204200282
S57,simple,3,cerca,1,7,100,1,3,0.868525337999017
S57,simple,3,cerca,1,8,90,1,0,1.04942508700333
S57,simple,3,cerca,1,9,80,0,4,1.12464016100057
S57,simple,3,cerca,1,10,90,0,0,1.20652657200117
S57,simple,3,cerca,1,11,100,0,0,1.47540879799999
S57,simple,3,cerca,1,12,110,1,5,0.930548427997564
S57,simple,3,cerca,1,13,100,1,0,1.32125024999914
S57,simple,3,cerca,1,14,90,1,0,1.35117031799746
S57,simple,3,cerca,1,15,80,0,6,1.0718055819998
S57,simple,3,cerca,1,16,90,0,0,1.177376697
S57,simple,3,cerca,1,17,100,1,7,1.80182369500108
S57,simple,3,cerca,1,18,90,1,0,1.42962356700082
S57,simple,3,cerca,1,19,80,0,8,1.68734643900098
S57,simple,3,cerca,1,20,90,0,0,0.997297986999911
S57,simple,3,cerca,1,21,100,0,0,1.56253753300189
S57,simple,3,cerca,1,22,110,1,9,1.02175657599946
S57,simple,3,cerca,1,23,100,0,10,1.25515885799905
S57,simple,3,cerca,1,24,110,1,11,0.77706285900058
S57,simple,3,cerca,1,25,100,1,0,1.00037258700104
S57,simple,3,cerca,1,26,90,0,12,1.02659991400287
S57,simple,4,lejos,1,1,220,1,0,0.945335880998755
S57,simple,4,lejos,1,2,200,1,0,0.902667409998685
S57,simple,4,lejos,1,3,180,1,0,0.925804607002647
S57,simple,4,lejos,1,4,160,1,0,1.10407872100041
S57,simple,4,lejos,1,5,140,1,0,1.05795357299939
S57,simple,4,lejos,1,6,120,1,0,1.36436167599823
S57,simple,4,lejos,1,7,100,0,1,1.11423378299878
S57,simple,4,lejos,1,8,120,1,2,1.36536099299701
S57,simple,4,lejos,1,9,100,0,3,0.972180000000662
S57,simple,4,lejos,1,10,110,0,0,1.16466167900217
S57,simple,4,lejos,1,11,120,0,0,1.13077431999773
S57,simple,4,lejos,1,12,130,1,4,0.944723592998344
S57,simple,4,lejos,1,13,120,1,0,1.09269739799856
S57,simple,4,lejos,1,14,110,1,0,1.22606608099886
S57,simple,4,lejos,1,15,100,0,5,1.3832865910008
S57,simple,4,lejos,1,16,110,0,0,1.37522496200108
S57,simple,4,lejos,1,17,120,1,6,1.18377214800057
S57,simple,4,lejos,1,18,110,0,7,1.44984683200164
S57,simple,4,lejos,1,19,120,1,8,1.23348695000095
S57,simple,4,lejos,1,20,110,1,0,1.16901360500196
S57,simple,4,lejos,1,21,100,0,9,0.983832883001014
S57,simple,4,lejos,1,22,110,1,10,1.21123065899883
S57,simple,4,lejos,1,23,100,1,0,1.67693331300325
S57,simple,4,lejos,1,24,90,0,11,1.24897637899994
S57,simple,4,lejos,1,25,100,1,12,1.24885993600037
S58,simple,1,lejos,1,1,220,1,0,0.737160897999274
S58,simple,1,lejos,1,2,200,1,0,0.740886858999147
S58,simple,1,lejos,1,3,180,1,0,0.609942095001315
S58,simple,1,lejos,1,4,160,1,0,1.50562279899896
S58,simple,1,lejos,1,5,140,0,1,0.803933822000545
S58,simple,1,lejos,1,6,160,1,2,0.64169848900201
S58,simple,1,lejos,1,7,140,0,3,0.667127486998652
S58,simple,1,lejos,1,8,150,0,0,1.62690285400095
S58,simple,1,lejos,1,9,160,0,0,0.796181697001884
S58,simple,1,lejos,1,10,170,1,4,1.01000229499914
S58,simple,1,lejos,1,11,160,1,0,0.495935844999622
S58,simple,1,lejos,1,12,150,1,0,0.524898261999624
S58,simple,1,lejos,1,13,140,1,0,0.399629133000417
S58,simple,1,lejos,1,14,130,0,5,0.732624546999432
S58,simple,1,lejos,1,15,140,0,0,0.643253029000334
S58,simple,1,lejos,1,16,150,1,6,1.16699026400238
S58,simple,1,lejos,1,17,140,1,0,0.903871620001155
S58,simple,1,lejos,1,18,130,1,0,1.09373882300133
S58,simple,1,lejos,1,19,120,0,7,1.32654089399875
S58,simple,1,lejos,1,20,130,1,8,1.21647752599893
S58,simple,1,lejos,1,21,120,0,9,0.631270410001889
S58,simple,1,lejos,1,22,130,1,10,0.923697091999202
S58,simple,1,lejos,1,23,120,1,0,1.65026794799996
S58,simple,1,lejos,1,24,110,0,11,2.085747678997
S58,simple,1,lejos,1,25,120,0,0,2.29366060699977
S58,simple,1,lejos,1,26,130,1,12,0.582851696999569
S58,simple,2,cerca,1,1,20,0,0,0.643543307000073
S58,simple,2,cerca,1,2,40,0,0,0.659055586002069
S58,simple,2,cerca,1,3,60,0,0,0.535187190002034
S58,simple,2,cerca,1,4,80,0,0,0.597899074000452
S58,simple,2,cerca,1,5,100,0,0,0.980996998001501
S58,simple,2,cerca,1,6,120,1,1,0.455118583002331
S58,simple,2,cerca,1,7,100,1,0,0.614335157999449
S58,simple,2,cerca,1,8,80,0,2,0.553773730996909
S58,simple,2,cerca,1,9,100,0,0,0.729393115001585
S58,simple,2,cerca,1,10,110,1,3,3.14761935500064
S58,simple,2,cerca,1,11,100,0,4,1.00201582900263
S58,simple,2,cerca,1,12,110,0,0,3.44319325999822
S58,simple,2,cerca,1,13,120,0,0,0.909851406999223
S58,simple,2,cerca,1,14,130,1,5,1.06688501299868
S58,simple,2,cerca,1,15,120,0,6,0.972185156999331
S58,simple,2,cerca,1,16,130,1,7,0.665658655001607
S58,simple,2,cerca,1,17,120,0,8,0.795811738000339
S58,simple,2,cerca,1,18,130,0,0,1.92802509299872
S58,simple,2,cerca,1,19,140,0,0,1.14605897400179
S58,simple,2,cerca,1,20,150,1,9,0.488231262999761
S58,simple,2,cerca,1,21,140,1,0,1.33761864700136
S58,simple,2,cerca,1,22,130,0,10,1.46984907300066
S58,simple,2,cerca,1,23,140,0,0,0.783574671000679
S58,simple,2,cerca,1,24,150,1,11,0.836690709998948
S58,simple,2,cerca,1,25,140,1,0,0.620385920999979
S58,simple,2,cerca,1,26,130,1,0,1.83518684799856
S58,simple,2,cerca,1,27,120,0,12,1.14003442899775
S58,simple,3,lejos,1,1,220,1,0,0.713053075000062
S58,simple,3,lejos,1,2,200,1,0,0.591638980997232
S58,simple,3,lejos,1,3,180,1,0,1.03380577400094
S58,simple,3,lejos,1,4,160,1,0,1.13708276699981
S58,simple,3,lejos,1,5,140,1,0,0.614013357000658
S58,simple,3,lejos,1,6,120,0,1,0.575430062999658
S58,simple,3,lejos,1,7,140,0,0,0.584004025997274
S58,simple,3,lejos,1,8,160,0,0,0.71635935300219
S58,simple,3,lejos,1,9,180,1,2,1.0303593130011
S58,simple,3,lejos,1,10,160,1,0,0.818845392001094
S58,simple,3,lejos,1,11,150,1,0,0.791527124998538
S58,simple,3,lejos,1,12,140,1,0,4.00498189300197
S58,simple,3,lejos,1,13,130,1,0,0.889234873997339
S58,simple,3,lejos,1,14,120,0,3,0.584747304998018
S58,simple,3,lejos,1,15,130,0,0,0.627605252000649
S58,simple,3,lejos,1,16,140,0,0,0.665896241000155
S58,simple,3,lejos,1,17,150,0,0,0.539705982999294
S58,simple,3,lejos,1,18,160,1,4,0.602291368999431
S58,simple,3,lejos,1,19,150,1,0,0.824193827000272
S58,simple,3,lejos,1,20,140,1,0,0.556918148999102
S58,simple,3,lejos,1,21,130,1,0,0.492522444001224
S58,simple,3,lejos,1,22,120,1,0,0.638128424001479
S58,simple,3,lejos,1,23,110,0,5,1.2997013460008
S58,simple,3,lejos,1,24,120,1,6,0.593677303997538
S58,simple,3,lejos,1,25,110,1,0,1.57466126700092
S58,simple,3,lejos,1,26,100,0,7,0.60108596200007
S58,simple,3,lejos,1,27,110,0,0,0.520748814997205
S58,simple,3,lejos,1,28,120,1,8,0.894435351001448
S58,simple,3,lejos,1,29,110,1,0,1.47296440699938
S58,simple,3,lejos,1,30,100,0,9,0.718396948999725
S58,simple,3,lejos,1,31,110,1,10,1.04225302299892
S58,simple,3,lejos,1,32,100,1,0,2.50471666199883
S58,simple,3,lejos,1,33,90,0,11,0.658066391999455
S58,simple,3,lejos,1,34,100,0,0,0.754998986998544
S58,simple,3,lejos,1,35,110,1,12,0.555041073999746
S58,simple,4,cerca,1,1,20,0,0,0.565846194000187
S58,simple,4,cerca,1,2,40,0,0,0.432840691999445
S58,simple,4,cerca,1,3,60,0,0,0.485726931001409
S58,simple,4,cerca,1,4,80,0,0,0.701574351998715
S58,simple,4,cerca,1,5,100,0,0,1.07506017900232
S58,simple,4,cerca,1,6,120,1,1,0.500090371999249
S58,simple,4,cerca,1,7,100,1,0,0.575203551001323
S58,simple,4,cerca,1,8,80,0,2,1.0611760110005
S58,simple,4,cerca,1,9,100,1,3,2.01435663599841
S58,simple,4,cerca,1,10,90,0,4,0.994990570998198
S58,simple,4,cerca,1,11,100,1,5,1.78275668499919
S58,simple,4,cerca,1,12,90,0,6,0.960291708001023
S58,simple,4,cerca,1,13,100,0,0,0.935685006003041
S58,simple,4,cerca,1,14,110,0,0,1.17243482399863
S58,simple,4,cerca,1,15,120,0,0,0.941020505000779
S58,simple,4,cerca,1,16,130,1,7,0.524027233001107
S58,simple,4,cerca,1,17,120,0,8,0.640300682000088
S58,simple,4,cerca,1,18,130,1,9,0.674250688000029
S58,simple,4,cerca,1,19,120,1,0,0.862313139001344
S58,simple,4,cerca,1,20,110,0,10,0.620150961000036
S58,simple,4,cerca,1,21,120,0,0,1.24644049400013
S58,simple,4,cerca,1,22,130,0,0,1.80240233999939
S58,simple,4,cerca,1,23,140,1,11,0.632225697998365
S58,simple,4,cerca,1,24,130,1,0,1.13098173299659
S58,simple,4,cerca,1,25,120,0,12,0.782138325001142
S59,simple,1,lejos,1,1,220,1,0,1.55167859799985
S59,simple,1,lejos,1,2,200,1,0,1.56634543999826
S59,simple,1,lejos,1,3,180,1,0,1.62263903699932
S59,simple,1,lejos,1,4,160,0,1,1.59986613100045
S59,simple,1,lejos,1,5,180,1,2,1.57224062499881
S59,simple,1,lejos,1,6,160,0,3,1.59811321600137
S59,simple,1,lejos,1,7,170,0,0,1.45911215199885
S59,simple,1,lejos,1,8,180,1,4,2.22535293599503
S59,simple,1,lejos,1,9,170,0,5,1.38099039199733
S59,simple,1,lejos,1,10,180,0,0,1.18047467500583
S59,simple,1,lejos,1,11,190,1,6,2.0717363099975
S59,simple,1,lejos,1,12,180,0,7,1.6203845400014
S59,simple,1,lejos,1,13,190,0,0,1.47793529099727
S59,simple,1,lejos,1,14,200,1,8,2.00653074400179
S59,simple,1,lejos,1,15,190,0,9,1.43978734999837
S59,simple,1,lejos,1,16,200,1,10,1.71085992299777
S59,simple,1,lejos,1,17,190,0,11,1.32176338700083
S59,simple,1,lejos,1,18,200,0,0,1.38462550300028
S59,simple,1,lejos,1,19,210,1,12,1.41907607099711
S59,simple,2,lejos,1,1,220,1,0,1.76163304199872
S59,simple,2,lejos,1,2,200,1,0,1.80779596500361
S59,simple,2,lejos,1,3,180,0,1,1.3397423139977
S59,simple,2,lejos,1,4,200,0,0,1.49319952099904
S59,simple,2,lejos,1,5,220,1,2,1.97380137599976
S59,simple,2,lejos,1,6,200,1,0,1.61925012400025
S59,simple,2,lejos,1,7,190,0,3,1.1248888629998
S59,simple,2,lejos,1,8,200,0,0,1.38218270499783
S59,simple,2,lejos,1,9,210,1,4,1.51790530700237
S59,simple,2,lejos,1,10,200,1,0,0.950191648997134
S59,simple,2,lejos,1,11,190,0,5,1.42580789799831
S59,simple,2,lejos,1,12,200,0,0,1.63475307199406
S59,simple,2,lejos,1,13,210,0,0,1.48243684400222
S59,simple,2,lejos,1,14,220,1,6,1.63237813900196
S59,simple,2,lejos,1,15,210,0,7,1.66449129200191
S59,simple,2,lejos,1,16,220,0,0,1.46235090499977
S59,simple,2,lejos,1,17,220,0,0,0.9272157910018
S59,simple,2,lejos,1,18,220,0,0,1.25733762500022
S59,simple,2,lejos,1,19,220,1,8,1.22391842999787
S59,simple,2,lejos,1,20,210,0,9,1.67739944300411
S59,simple,2,lejos,1,21,220,1,10,1.93805164300284
S59,simple,2,lejos,1,22,210,0,11,1.1738459489934
S59,simple,2,lejos,1,23,220,1,12,1.78985321200162
S59,simple,3,cerca,1,1,20,0,0,1.18692170999566
S59,simple,3,cerca,1,2,40,0,0,1.41221425600088
S59,simple,3,cerca,1,3,60,0,0,1.36665317599545
S59,simple,3,cerca,1,4,80,0,0,1.55701614799909
S59,simple,3,cerca,1,5,100,1,1,1.76808451900433
S59,simple,3,cerca,1,6,80,0,2,1.47861656500027
S59,simple,3,cerca,1,7,100,1,3,1.38240699499875
S59,simple,3,cerca,1,8,90,0,4,1.03417539899965
S59,simple,3,cerca,1,9,100,1,5,1.63803362300678
S59,simple,3,cerca,1,10,90,0,6,0.943030663001991
S59,simple,3,cerca,1,11,100,1,7,1.26622491000307
S59,simple,3,cerca,1,12,90,0,8,1.19298426400201
S59,simple,3,cerca,1,13,100,1,9,1.46230973999627
S59,simple,3,cerca,1,14,90,0,10,1.10999385899777
S59,simple,3,cerca,1,15,100,1,11,1.62503460899461
S59,simple,3,cerca,1,16,90,0,12,1.04190585300239
S59,simple,4,cerca,1,1,20,0,0,0.903129162004916
S59,simple,4,cerca,1,2,40,0,0,0.937680921997526
S59,simple,4,cerca,1,3,60,0,0,0.977306695996958
S59,simple,4,cerca,1,4,80,0,0,1.03923881099763
S59,simple,4,cerca,1,5,100,0,0,1.85326296899439
S59,simple,4,cerca,1,6,120,1,1,1.14717169099458
S59,simple,4,cerca,1,7,100,0,2,1.19734281599813
S59,simple,4,cerca,1,8,120,1,3,1.08212839699991
S59,simple,4,cerca,1,9,110,0,4,1.11554031800188
S59,simple,4,cerca,1,10,120,1,5,0.926456413006235
S59,simple,4,cerca,1,11,110,1,0,1.2469492060045
S59,simple,4,cerca,1,12,100,0,6,1.32183657199494
S59,simple,4,cerca,1,13,110,0,0,1.16635844999837
S59,simple,4,cerca,1,14,120,1,7,1.0887954419959
S59,simple,4,cerca,1,15,110,0,8,1.19835145300021
S59,simple,4,cerca,1,16,120,1,9,1.04996927799948
S59,simple,4,cerca,1,17,110,0,10,0.889396531005332
S59,simple,4,cerca,1,18,120,1,11,1.48711217499658
S59,simple,4,cerca,1,19,110,0,12,1.93803315900004
S60,simple,1,cerca,1,1,20,0,0,0.966504604000079
S60,simple,1,cerca,1,2,40,0,0,0.678772544000026
S60,simple,1,cerca,1,3,60,0,0,0.831373166999924
S60,simple,1,cerca,1,4,80,0,0,0.983490843000027
S60,simple,1,cerca,1,5,100,0,0,1.16252254200003
S60,simple,1,cerca,1,6,120,0,0,1.19826283400005
S60,simple,1,cerca,1,7,140,1,1,0.901712340000017
S60,simple,1,cerca,1,8,120,1,0,1.500858634
S60,simple,1,cerca,1,9,100,0,2,1.12040230299999
S60,simple,1,cerca,1,10,120,1,3,1.17411320000008
S60,simple,1,cerca,1,11,110,1,0,0.893307369000013
S60,simple,1,cerca,1,12,100,1,0,7.85139077600002
S60,simple,1,cerca,1,13,90,0,4,0.845909393999932
S60,simple,1,cerca,1,14,100,0,0,0.847653529000013
S60,simple,1,cerca,1,15,110,0,0,1.05105187599997
S60,simple,1,cerca,1,16,120,1,5,1.21400366900002
S60,simple,1,cerca,1,17,110,1,0,1.41659442800005
S60,simple,1,cerca,1,18,100,0,6,1.50884838899992
S60,simple,1,cerca,1,19,110,0,0,1.0411052369999
S60,simple,1,cerca,1,20,120,1,7,1.19947455800002
S60,simple,1,cerca,1,21,110,1,0,0.933963283000026
S60,simple,1,cerca,1,22,100,0,8,1.44335068999999
S60,simple,1,cerca,1,23,110,1,9,1.53144545600003
S60,simple,1,cerca,1,24,100,1,0,0.8672940350001
