Subject,Condition,Block,Start,StairId,BranchStart,Trial,Distance,Response,Reversal,RT,OutlierDist,OutlierSubj
S12,dual,2,near,1,near,21,139.8,1,7,1.01275530199928,FALSE,FALSE
S12,dual,2,near,1,near,22,130.4,0,8,1.70076261299982,FALSE,FALSE
S12,dual,2,near,1,near,23,139.8,0,0,1.63384171199868,FALSE,FALSE
S12,dual,2,near,1,near,24,149.9,0,0,1.3139013100008,FALSE,FALSE
S12,dual,2,near,1,near,25,160.6,0,0,1.91492535600264,FALSE,FALSE
S12,dual,2,near,1,near,26,172.2,1,9,1.42635089000032,FALSE,FALSE
S12,dual,2,near,1,near,27,160.6,1,0,1.31034682899917,FALSE,FALSE
S12,dual,2,near,1,near,28,149.9,0,10,1.15075609899941,FALSE,FALSE
S12,dual,2,near,1,near,29,160.6,1,11,0.635418214998936,FALSE,FALSE
S12,dual,2,near,1,near,30,149.9,0,12,2.01970360600171,FALSE,FALSE
S12,dual,2,near,2,far,1,280,1,0,0.516908193996642,FALSE,FALSE
S12,dual,2,near,2,far,2,243.7,1,0,0.481675424998684,FALSE,FALSE
S12,dual,2,near,2,far,3,212.1,1,0,0.790101143000356,FALSE,FALSE
S12,dual,2,near,2,far,4,184.6,1,0,0.646329759001674,FALSE,FALSE
S12,dual,2,near,2,far,5,160.6,1,0,0.561744070000714,FALSE,FALSE
S12,dual,2,near,2,far,6,139.8,1,0,0.615612072000658,FALSE,FALSE
S12,dual,2,near,2,far,7,121.7,0,1,1.80743637300111,FALSE,FALSE
S12,dual,2,near,2,far,8,139.8,1,2,2.5107574629983,FALSE,FALSE
S12,dual,2,near,2,far,9,121.7,0,3,1.40643431799981,FALSE,FALSE
S12,dual,2,near,2,far,10,130.4,0,0,0.962116324000817,FALSE,FALSE
S12,dual,2,near,2,far,11,139.8,1,4,0.803718651997769,FALSE,FALSE
S12,dual,2,near,2,far,12,130.4,0,5,1.114455308998,FALSE,FALSE
S12,dual,2,near,2,far,13,139.8,1,6,0.770114391001698,FALSE,FALSE
S12,dual,2,near,2,far,14,130.4,0,7,0.713187197998195,FALSE,FALSE
S12,dual,2,near,2,far,15,139.8,0,0,0.523524079999333,FALSE,FALSE
S12,dual,2,near,2,far,16,149.9,1,8,0.859300947999145,FALSE,FALSE
S12,dual,2,near,2,far,17,139.8,1,0,0.689227700997435,FALSE,FALSE
S12,dual,2,near,2,far,18,130.4,0,9,0.581509869000001,FALSE,FALSE
S12,dual,2,near,2,far,19,139.8,1,10,0.681425194998155,FALSE,FALSE
S12,dual,2,near,2,far,20,130.4,0,11,1.38371967900093,FALSE,FALSE
S12,dual,2,near,2,far,21,139.8,1,12,1.45492714799911,FALSE,FALSE
S13,dual,1,far,1,far,1,280,1,0,0.738894507001532,FALSE,FALSE
S13,dual,1,far,1,far,2,243.7,1,0,0.773985190000531,FALSE,FALSE
S13,dual,1,far,1,far,3,212.1,1,0,1.06796157200006,FALSE,FALSE
S13,dual,1,far,1,far,4,184.6,1,0,0.633791954001936,FALSE,FALSE
S13,dual,1,far,1,far,5,160.6,1,0,0.772660744001769,FALSE,FALSE
S13,dual,1,far,1,far,6,139.8,1,0,0.779492968998966,FALSE,FALSE
S13,dual,1,far,1,far,7,121.7,1,0,1.91475323299892,FALSE,FALSE
S13,dual,1,far,1,far,8,105.9,0,1,2.53946197299956,FALSE,FALSE
S13,dual,1,far,1,far,9,121.7,1,2,2.05239909500233,FALSE,FALSE
S13,dual,1,far,1,far,10,105.9,1,0,2.37120604300071,FALSE,FALSE
S13,dual,1,far,1,far,11,98.8,0,3,1.06084204099898,FALSE,FALSE
S13,dual,1,far,1,far,12,105.9,1,4,2.26143614100147,FALSE,FALSE
S13,dual,1,far,1,far,13,98.8,0,5,1.54450900099982,FALSE,FALSE
S13,dual,1,far,1,far,14,105.9,0,0,2.19243555699722,FALSE,FALSE
S13,dual,1,far,1,far,15,113.5,1,6,0.911168534999888,FALSE,FALSE
S13,dual,1,far,1,far,16,105.9,1,0,2.61025316299856,FALSE,FALSE
S13,dual,1,far,1,far,17,98.8,0,7,2.93700534699747,FALSE,FALSE
S13,dual,1,far,1,far,18,105.9,0,0,1.22150499400232,FALSE,FALSE
S13,dual,1,far,1,far,19,113.5,1,8,2.20769754800131,TRUE,FALSE
S13,dual,1,far,1,far,20,105.9,1,0,3.67647149999902,FALSE,FALSE
S13,dual,1,far,1,far,21,98.8,0,9,1.56499123899994,FALSE,FALSE
S13,dual,1,far,1,far,22,105.9,1,10,2.03675373399892,FALSE,FALSE
S13,dual,1,far,1,far,23,98.8,1,0,1.88870666000003,FALSE,FALSE
S13,dual,1,far,1,far,24,92.2,0,11,3.27084198400189,FALSE,FALSE
S13,dual,1,far,1,far,25,98.8,0,0,1.61662797600002,FALSE,FALSE
S13,dual,1,far,1,far,26,105.9,1,12,2.28363627200088,FALSE,FALSE
S13,dual,1,far,2,near,1,30.3,0,0,0.786335389999294,FALSE,FALSE
S13,dual,1,far,2,near,2,34.9,0,0,0.813687326000945,FALSE,FALSE
S13,dual,1,far,2,near,3,40.1,0,0,0.924831813998026,FALSE,FALSE
S13,dual,1,far,2,near,4,46,0,0,0.666868116997648,FALSE,FALSE
S13,dual,1,far,2,near,5,52.9,0,0,0.752372922997893,FALSE,FALSE
S13,dual,1,far,2,near,6,60.8,0,0,0.749637561999407,FALSE,FALSE
S13,dual,1,far,2,near,7,69.8,0,0,0.742780256001424,FALSE,FALSE
S13,dual,1,far,2,near,8,80.2,0,0,1.02962225100055,FALSE,FALSE
S13,dual,1,far,2,near,9,92.2,0,0,1.0356095749994,FALSE,FALSE
S13,dual,1,far,2,near,10,105.9,1,1,2.27642968899818,FALSE,FALSE
S13,dual,1,far,2,near,11,92.2,0,2,0.924158992998855,FALSE,FALSE
S13,dual,1,far,2,near,12,105.9,1,3,2.84980069900121,FALSE,FALSE
S13,dual,1,far,2,near,13,98.8,0,4,1.502780214003,FALSE,FALSE
S13,dual,1,far,2,near,14,105.9,0,0,2.26232651899772,FALSE,FALSE
S13,dual,1,far,2,near,15,113.5,1,5,0.92557384400061,FALSE,FALSE
S13,dual,1,far,2,near,16,105.9,1,0,2.44515655100258,FALSE,FALSE
S13,dual,1,far,2,near,17,98.8,0,6,1.23205515500013,FALSE,FALSE
S13,dual,1,far,2,near,18,105.9,0,0,1.16975829699732,FALSE,FALSE
S13,dual,1,far,2,near,19,113.5,1,7,1.33637000800081,FALSE,FALSE
S13,dual,1,far,2,near,20,105.9,1,0,2.48860144700302,FALSE,FALSE
S13,dual,1,far,2,near,21,98.8,0,8,1.16557556699991,FALSE,FALSE
S13,dual,1,far,2,near,22,105.9,1,9,1.32132898299824,FALSE,FALSE
S13,dual,1,far,2,near,23,98.8,1,0,2.48412355400069,FALSE,FALSE
S13,dual,1,far,2,near,24,92.2,0,10,2.38393181299762,FALSE,FALSE
S13,dual,1,far,2,near,25,98.8,0,0,1.78319676200044,FALSE,FALSE
S13,dual,1,far,2,near,26,105.9,0,0,1.04229063599996,FALSE,FALSE
S13,dual,1,far,2,near,27,113.5,1,11,0.975282545001392,FALSE,FALSE
S13,dual,1,far,2,near,28,105.9,1,0,1.39758876400083,FALSE,FALSE
S13,dual,1,far,2,near,29,98.8,0,12,1.88258542800031,FALSE,FALSE
S13,dual,2,near,1,near,1,30.3,0,0,0.990834023999923,FALSE,FALSE
S13,dual,2,near,1,near,2,34.9,0,0,0.678608362999512,FALSE,FALSE
S13,dual,2,near,1,near,3,40.1,0,0,1.01907006799956,FALSE,FALSE
S13,dual,2,near,1,near,4,46,0,0,0.869466387001012,FALSE,FALSE
S13,dual,2,near,1,near,5,52.9,0,0,0.803061127000547,FALSE,FALSE
S13,dual,2,near,1,near,6,60.8,0,0,0.534196824999526,FALSE,FALSE
S13,dual,2,near,1,near,7,69.8,0,0,0.897320937998302,FALSE,FALSE
S13,dual,2,near,1,near,8,80.2,0,0,0.921400834999076,FALSE,FALSE
S13,dual,2,near,1,near,9,92.2,1,1,4.12770544899831,FALSE,FALSE
S13,dual,2,near,1,near,10,80.2,0,2,1.15774040500037,FALSE,FALSE
S13,dual,2,near,1,near,11,92.2,0,0,2.56691356200099,FALSE,FALSE
S13,dual,2,near,1,near,12,98.8,1,3,1.41259066400016,FALSE,FALSE
S13,dual,2,near,1,near,13,92.2,0,4,2.86416492100034,FALSE,FALSE
S13,dual,2,near,1,near,14,98.8,1,5,2.74284638600147,FALSE,FALSE
S13,dual,2,near,1,near,15,92.2,0,6,1.3938169040011399,FALSE,FALSE
S13,dual,2,near,1,near,16,98.8,0,0,2.35827374799919,FALSE,FALSE
S13,dual,2,near,1,near,17,105.9,1,7,2.92585033000069,FALSE,FALSE
S13,dual,2,near,1,near,18,98.8,1,0,3.45632017500247,FALSE,FALSE
S13,dual,2,near,1,near,19,92.2,0,8,1.67762238900104,FALSE,FALSE
S13,dual,2,near,1,near,20,98.8,0,0,2.91530549800154,FALSE,FALSE
S13,dual,2,near,1,near,21,105.9,0,0,2.18257477499719,FALSE,FALSE
S13,dual,2,near,1,near,22,113.5,1,9,1.0843913259996,FALSE,FALSE
S13,dual,2,near,1,near,23,105.9,1,0,1.49193934899813,FALSE,FALSE
S13,dual,2,near,1,near,24,98.8,0,10,2.97525992699957,FALSE,FALSE
S13,dual,2,near,1,near,25,105.9,1,11,1.62266266900042,FALSE,FALSE
S13,dual,2,near,1,near,26,98.8,1,0,1.02104901100029,FALSE,FALSE
S13,dual,2,near,1,near,27,92.2,0,12,3.6777101009975,FALSE,FALSE
S13,dual,2,near,2,far,1,280,1,0,0.806068197998684,FALSE,FALSE
S13,dual,2,near,2,far,2,243.7,1,0,0.574195544999384,FALSE,FALSE
S13,dual,2,near,2,far,3,212.1,1,0,0.65257383000062,FALSE,FALSE
S13,dual,2,near,2,far,4,184.6,1,0,0.774580496999988,FALSE,FALSE
S13,dual,2,near,2,far,5,160.6,1,0,0.641269163999823,FALSE,FALSE
S13,dual,2,near,2,far,6,139.8,1,0,0.908694020999974,FALSE,FALSE
S13,dual,2,near,2,far,7,121.7,1,0,1.12719301100151,FALSE,FALSE
S13,dual,2,near,2,far,8,105.9,1,0,3.99013581799954,FALSE,FALSE
S13,dual,2,near,2,far,9,92.2,0,1,2.89579624500038,FALSE,FALSE
S13,dual,2,near,2,far,10,105.9,1,2,3.49196079100147,FALSE,FALSE
S13,dual,2,near,2,far,11,92.2,0,3,1.11665965700013,FALSE,FALSE
S13,dual,2,near,2,far,12,98.8,0,0,1.96580822900069,FALSE,FALSE
S13,dual,2,near,2,far,13,105.9,1,4,1.55188387100134,FALSE,FALSE
S13,dual,2,near,2,far,14,98.8,1,0,1.76217503999942,FALSE,FALSE
S13,dual,2,near,2,far,15,92.2,0,5,1.18311860500035,FALSE,FALSE
S13,dual,2,near,2,far,16,98.8,0,0,1.32222364799964,FALSE,FALSE
S13,dual,2,near,2,far,17,105.9,1,6,1.00909057299941,FALSE,FALSE
S13,dual,2,near,2,far,18,98.8,1,0,1.06279968400122,FALSE,FALSE
S13,dual,2,near,2,far,19,92.2,0,7,1.51490811300027,FALSE,FALSE
S13,dual,2,near,2,far,20,98.8,0,0,1.34441809200143,FALSE,FALSE
S13,dual,2,near,2,far,21,105.9,1,8,2.92786701099976,FALSE,FALSE
S13,dual,2,near,2,far,22,98.8,0,9,2.80762571800005,FALSE,FALSE
S13,dual,2,near,2,far,23,105.9,1,10,1.44717503100037,FALSE,FALSE
S13,dual,2,near,2,far,24,98.8,0,11,2.70855044200289,FALSE,FALSE
S13,dual,2,near,2,far,25,105.9,0,0,2.73829722699884,FALSE,FALSE
S13,dual,2,near,2,far,26,113.5,1,12,0.913037873000576,FALSE,FALSE
S14,dual,1,near,1,near,1,30.3,0,0,1.10221225099986,FALSE,FALSE
S14,dual,1,near,1,near,2,34.9,0,0,0.715242804999889,FALSE,FALSE
S14,dual,1,near,1,near,3,40.1,0,0,0.706926844999998,FALSE,FALSE
S14,dual,1,near,1,near,4,46,0,0,0.617383148000044,FALSE,FALSE
S14,dual,1,near,1,near,5,52.9,0,0,0.655869306999648,FALSE,FALSE
S14,dual,1,near,1,near,6,60.8,0,0,0.65924755900005,FALSE,FALSE
S14,dual,1,near,1,near,7,69.8,0,0,0.658031146000212,FALSE,FALSE
S14,dual,1,near,1,near,8,80.2,0,0,0.517133290999936,FALSE,FALSE
S14,dual,1,near,1,near,9,92.2,0,0,1.18164556000011,FALSE,FALSE
S14,dual,1,near,1,near,10,105.9,0,0,1.11504594799999,FALSE,FALSE
S14,dual,1,near,1,near,11,121.7,0,0,1.29963540500012,FALSE,FALSE
S14,dual,1,near,1,near,12,139.8,1,1,0.796091446999981,FALSE,FALSE
S14,dual,1,near,1,near,13,121.7,0,2,1.1747231180002,FALSE,FALSE
S14,dual,1,near,1,near,14,139.8,1,3,0.977362346000064,FALSE,FALSE
S14,dual,1,near,1,near,15,130.4,0,4,0.881526764000228,FALSE,FALSE
S14,dual,1,near,1,near,16,139.8,0,0,1.22067722899919,FALSE,FALSE
S14,dual,1,near,1,near,17,149.9,0,0,1.20351754300009,FALSE,FALSE
S14,dual,1,near,1,near,18,160.6,0,0,1.15086803199938,FALSE,FALSE
S14,dual,1,near,1,near,19,172.2,0,0,1.40444906199991,FALSE,FALSE
S14,dual,1,near,1,near,20,184.6,0,0,1.50788698700035,TRUE,FALSE
S14,dual,1,near,1,near,21,197.9,1,5,0.958757122999486,FALSE,FALSE
S14,dual,1,near,1,near,22,184.6,1,0,0.931305264000002,FALSE,FALSE
S14,dual,1,near,1,near,23,172.2,1,0,0.882274277000761,FALSE,FALSE
S14,dual,1,near,1,near,24,160.6,1,0,0.712355054999534,FALSE,FALSE
S14,dual,1,near,1,near,25,149.9,1,0,1.51388838399998,FALSE,FALSE
S14,dual,1,near,1,near,26,139.8,1,0,1.2045803889996,FALSE,FALSE
S14,dual,1,near,1,near,27,130.4,0,6,0.693142617999911,FALSE,FALSE
S14,dual,1,near,1,near,28,139.8,1,7,1.25567614400006,FALSE,FALSE
S14,dual,1,near,1,near,29,130.4,0,8,0.884861307000392,FALSE,FALSE
S14,dual,1,near,1,near,30,139.8,0,0,1.08127545400021,FALSE,FALSE
S14,dual,1,near,1,near,31,149.9,0,0,1.60715494299984,FALSE,FALSE
S14,dual,1,near,1,near,32,160.6,1,9,0.831998669999848,FALSE,FALSE
S14,dual,1,near,1,near,33,149.9,1,0,0.65568925000025,FALSE,FALSE
S14,dual,1,near,1,near,34,139.8,1,0,1.03322791900064,FALSE,FALSE
S14,dual,1,near,1,near,35,130.4,1,0,1.09486055400066,FALSE,FALSE
S14,dual,1,near,1,near,36,121.7,1,0,1.05263084299986,FALSE,FALSE
S14,dual,1,near,1,near,37,113.5,0,10,1.03648426899963,FALSE,FALSE
S14,dual,1,near,1,near,38,121.7,1,11,0.835135977999926,FALSE,FALSE
S14,dual,1,near,1,near,39,113.5,0,12,0.910418038999524,FALSE,FALSE
S14,dual,1,near,2,far,1,280,1,0,0.798681425000268,FALSE,FALSE
S14,dual,1,near,2,far,2,243.7,1,0,1.04811095100013,FALSE,FALSE
S14,dual,1,near,2,far,3,212.1,1,0,0.822208374000184,FALSE,FALSE
S14,dual,1,near,2,far,4,184.6,1,0,0.830148277000262,FALSE,FALSE
S14,dual,1,near,2,far,5,160.6,1,0,0.791214368000055,FALSE,FALSE
S14,dual,1,near,2,far,6,139.8,1,0,0.837597335999817,FALSE,FALSE
S14,dual,1,near,2,far,7,121.7,1,0,0.880720080999708,FALSE,FALSE
S14,dual,1,near,2,far,8,105.9,1,0,0.947819942000024,FALSE,FALSE
S14,dual,1,near,2,far,9,92.2,0,1,1.13072867299979,FALSE,FALSE
S14,dual,1,near,2,far,10,105.9,0,0,0.997603749000064,FALSE,FALSE
S14,dual,1,near,2,far,11,121.7,1,2,0.826656961000026,FALSE,FALSE
S14,dual,1,near,2,far,12,105.9,0,3,0.806303720000415,FALSE,FALSE
S14,dual,1,near,2,far,13,113.5,0,0,1.10829502099978,FALSE,FALSE
S14,dual,1,near,2,far,14,121.7,0,0,0.973365844999989,FALSE,FALSE
S14,dual,1,near,2,far,15,130.4,0,0,1.0890570269994,FALSE,FALSE
S14,dual,1,near,2,far,16,139.8,0,0,1.15506453099988,FALSE,FALSE
S14,dual,1,near,2,far,17,149.9,0,0,1.22233565599981,FALSE,FALSE
S14,dual,1,near,2,far,18,160.6,1,4,1.46992484600014,FALSE,FALSE
S14,dual,1,near,2,far,19,149.9,0,5,0.735484253999857,FALSE,FALSE
S14,dual,1,near,2,far,20,160.6,0,0,0.814990504999514,FALSE,FALSE
S14,dual,1,near,2,far,21,172.2,1,6,0.993278979000024,FALSE,FALSE
S14,dual,1,near,2,far,22,160.6,1,0,1.01607908599999,FALSE,FALSE
S14,dual,1,near,2,far,23,149.9,0,7,1.31673696500002,FALSE,FALSE
S14,dual,1,near,2,far,24,160.6,0,0,1.1431555399995,FALSE,FALSE
S14,dual,1,near,2,far,25,172.2,1,8,0.86119096099992,FALSE,FALSE
S14,dual,1,near,2,far,26,160.6,1,0,0.816046122000444,FALSE,FALSE
S14,dual,1,near,2,far,27,149.9,1,0,0.881620077000662,FALSE,FALSE
S14,dual,1,near,2,far,28,139.8,1,0,0.939689653999267,FALSE,FALSE
S14,dual,1,near,2,far,29,130.4,0,9,1.12881852899955,FALSE,FALSE
S14,dual,1,near,2,far,30,139.8,1,10,1.45291024199923,FALSE,FALSE
S14,dual,1,near,2,far,31,130.4,0,11,0.697856510999372,FALSE,FALSE
S14,dual,1,near,2,far,32,139.8,0,0,0.901909487000012,FALSE,FALSE
S14,dual,1,near,2,far,33,149.9,1,12,0.846619805000046,FALSE,FALSE
S14,dual,2,far,1,far,1,280,1,0,0.723716696999873,FALSE,FALSE
S14,dual,2,far,1,far,2,243.7,1,0,0.718039694999788,FALSE,FALSE
S14,dual,2,far,1,far,3,212.1,1,0,0.664020821000122,FALSE,FALSE
S14,dual,2,far,1,far,4,184.6,1,0,0.81523899900003,FALSE,FALSE
S14,dual,2,far,1,far,5,160.6,1,0,0.728902393000681,FALSE,FALSE
S14,dual,2,far,1,far,6,139.8,1,0,0.722493526999642,FALSE,FALSE
S14,dual,2,far,1,far,7,121.7,1,0,0.916149376999783,FALSE,FALSE
S14,dual,2,far,1,far,8,105.9,1,0,1.01651595400017,FALSE,FALSE
S14,dual,2,far,1,far,9,92.2,1,0,0.98809814499964,FALSE,FALSE
S14,dual,2,far,1,far,10,80.2,0,1,0.573258274000182,FALSE,FALSE
S14,dual,2,far,1,far,11,92.2,1,2,0.745330929999909,FALSE,FALSE
S14,dual,2,far,1,far,12,80.2,0,3,0.542207004999909,FALSE,FALSE
S14,dual,2,far,1,far,13,86,0,0,0.81020464500034,FALSE,FALSE
S14,dual,2,far,1,far,14,92.2,0,0,0.627017454999987,FALSE,FALSE
S14,dual,2,far,1,far,15,98.8,1,4,1.48043961199983,FALSE,FALSE
S14,dual,2,far,1,far,16,92.2,0,5,0.7461535679995,FALSE,FALSE
S14,dual,2,far,1,far,17,98.8,0,0,0.806113587999789,FALSE,FALSE
S14,dual,2,far,1,far,18,105.9,0,0,0.880968446000225,FALSE,FALSE
S14,dual,2,far,1,far,19,113.5,1,6,1.01216365600067,FALSE,FALSE
S14,dual,2,far,1,far,20,105.9,1,0,0.887906818000374,FALSE,FALSE
S14,dual,2,far,1,far,21,98.8,0,7,0.665642584000125,FALSE,FALSE
S14,dual,2,far,1,far,22,105.9,0,0,0.854550220000419,FALSE,FALSE
S14,dual,2,far,1,far,23,113.5,0,0,0.773426527000083,FALSE,FALSE
S14,dual,2,far,1,far,24,121.7,0,0,1.13027502299974,FALSE,FALSE
S14,dual,2,far,1,far,25,130.4,0,0,0.752941987999293,FALSE,FALSE
S14,dual,2,far,1,far,26,139.8,0,0,0.644584804999795,FALSE,FALSE
S14,dual,2,far,1,far,27,149.9,1,8,1.01633605200004,FALSE,FALSE
S14,dual,2,far,1,far,28,139.8,1,0,0.82913289499993,FALSE,FALSE
S14,dual,2,far,1,far,29,130.4,1,0,1.02826558400011,FALSE,FALSE
S14,dual,2,far,1,far,30,121.7,1,0,0.745939387000362,FALSE,FALSE
S14,dual,2,far,1,far,31,113.5,1,0,1.19134890199985,FALSE,FALSE
S14,dual,2,far,1,far,32,105.9,1,0,1.1689530600006,FALSE,FALSE
S14,dual,2,far,1,far,33,98.8,0,9,1.35530586999994,FALSE,FALSE
S14,dual,2,far,1,far,34,105.9,0,0,0.725975887000459,FALSE,FALSE
S14,dual,2,far,1,far,35,113.5,0,0,1.21701325399954,FALSE,FALSE
S14,dual,2,far,1,far,36,121.7,0,0,1.01662006599963,FALSE,FALSE
S14,dual,2,far,1,far,37,130.4,0,0,0.845293169999422,FALSE,FALSE
S14,dual,2,far,1,far,38,139.8,0,0,0.765961078000146,FALSE,FALSE
S14,dual,2,far,1,far,39,149.9,1,10,0.831905196000662,FALSE,FALSE
S14,dual,2,far,1,far,40,139.8,1,0,0.783310060000076,FALSE,FALSE
S14,dual,2,far,1,far,41,130.4,0,11,0.598087329000009,FALSE,FALSE
S14,dual,2,far,1,far,42,139.8,1,12,1.00113459299973,FALSE,FALSE
S14,dual,2,far,2,near,1,30.3,0,0,0.73620397600007,FALSE,FALSE
S14,dual,2,far,2,near,2,34.9,0,0,0.75350342099955,FALSE,FALSE
S14,dual,2,far,2,near,3,40.1,0,0,0.616193402000135,FALSE,FALSE
S14,dual,2,far,2,near,4,46,0,0,0.770033978999891,FALSE,FALSE
S14,dual,2,far,2,near,5,52.9,0,0,0.595281996000267,FALSE,FALSE
S14,dual,2,far,2,near,6,60.8,0,0,0.635578369000541,FALSE,FALSE
S14,dual,2,far,2,near,7,69.8,0,0,0.771001601000535,FALSE,FALSE
S14,dual,2,far,2,near,8,80.2,0,0,0.629020407999633,FALSE,FALSE
S14,dual,2,far,2,near,9,92.2,0,0,0.687149530999704,FALSE,FALSE
S14,dual,2,far,2,near,10,105.9,1,1,0.955486705000112,FALSE,FALSE
S14,dual,2,far,2,near,11,92.2,0,2,0.640475175000574,FALSE,FALSE
S14,dual,2,far,2,near,12,105.9,1,3,0.714103834000525,FALSE,FALSE
S14,dual,2,far,2,near,13,98.8,0,4,0.749318705000405,FALSE,FALSE
S14,dual,2,far,2,near,14,105.9,0,0,0.77802250700006,FALSE,FALSE
S14,dual,2,far,2,near,15,113.5,0,0,1.19310792400029,FALSE,FALSE
S14,dual,2,far,2,near,16,121.7,1,5,0.662425984000038,FALSE,FALSE
S14,dual,2,far,2,near,17,113.5,0,6,1.03030697099985,FALSE,FALSE
S14,dual,2,far,2,near,18,121.7,0,0,1.15097252299984,FALSE,FALSE
S14,dual,2,far,2,near,19,130.4,0,0,0.642111901000135,FALSE,FALSE
S14,dual,2,far,2,near,20,139.8,1,7,0.763655013000061,FALSE,FALSE
S14,dual,2,far,2,near,21,130.4,0,8,1.16790878199936,FALSE,FALSE
S14,dual,2,far,2,near,22,139.8,1,9,0.951566750000893,FALSE,FALSE
S14,dual,2,far,2,near,23,130.4,1,0,1.56908614699933,FALSE,FALSE
S14,dual,2,far,2,near,24,121.7,0,10,0.740120619000663,FALSE,FALSE
S14,dual,2,far,2,near,25,130.4,0,0,0.90227288799997,FALSE,FALSE
S14,dual,2,far,2,near,26,139.8,0,0,0.538506889000018,FALSE,FALSE
S14,dual,2,far,2,near,27,149.9,1,11,0.928297104000194,FALSE,FALSE
S14,dual,2,far,2,near,28,139.8,1,0,0.64634322800066,FALSE,FALSE
S14,dual,2,far,2,near,29,130.4,1,0,0.95489478699983,FALSE,FALSE
S14,dual,2,far,2,near,30,121.7,1,0,0.853183700000045,FALSE,FALSE
S14,dual,2,far,2,near,31,113.5,1,0,0.836451189999934,FALSE,FALSE
S14,dual,2,far,2,near,32,105.9,0,12,0.960294929999691,FALSE,FALSE
S16,dual,1,near,1,near,1,30.3,0,0,0.876169135000055,FALSE,FALSE
S16,dual,1,near,1,near,2,34.9,0,0,1.10218596399955,FALSE,FALSE
S16,dual,1,near,1,near,3,40.1,0,0,1.25790392199997,FALSE,FALSE
S16,dual,1,near,1,near,4,46,0,0,1.94693469100002,FALSE,FALSE
S16,dual,1,near,1,near,5,52.9,0,0,0.967870735999895,FALSE,FALSE
S16,dual,1,near,1,near,6,60.8,0,0,1.19982680599969,FALSE,FALSE
S16,dual,1,near,1,near,7,69.8,0,0,0.911778468000193,FALSE,FALSE
S16,dual,1,near,1,near,8,80.2,0,0,1.00125295399994,FALSE,FALSE
S16,dual,1,near,1,near,9,92.2,0,0,2.37283661000038,FALSE,FALSE
S16,dual,1,near,1,near,10,105.9,1,1,2.8516874879997,FALSE,FALSE
S16,dual,1,near,1,near,11,92.2,0,2,1.65908824100006,FALSE,FALSE
S16,dual,1,near,1,near,12,105.9,0,0,2.33143244299936,FALSE,FALSE
S16,dual,1,near,1,near,13,113.5,1,3,1.57802365299995,FALSE,FALSE
S16,dual,1,near,1,near,14,105.9,1,0,2.033583163,FALSE,FALSE
S16,dual,1,near,1,near,15,98.8,0,4,2.21842923800068,FALSE,FALSE
S16,dual,1,near,1,near,16,105.9,1,5,1.9830458269998399,FALSE,FALSE
S16,dual,1,near,1,near,17,98.8,0,6,1.60446541700003,FALSE,FALSE
S16,dual,1,near,1,near,18,105.9,1,7,3.71911911400002,FALSE,FALSE
S16,dual,1,near,1,near,19,98.8,1,0,3.78846091199921,FALSE,FALSE
S16,dual,1,near,1,near,20,92.2,0,8,2.11169099600011,FALSE,FALSE
S16,dual,1,near,1,near,21,98.8,0,0,2.28727348800021,FALSE,FALSE
S16,dual,1,near,1,near,22,105.9,1,9,0.850811649999741,FALSE,FALSE
S16,dual,1,near,1,near,23,98.8,0,10,3.14520356499997,FALSE,FALSE
S16,dual,1,near,1,near,24,105.9,0,0,1.62131905000024,FALSE,FALSE
S16,dual,1,near,1,near,25,113.5,1,11,2.65705718000027,FALSE,FALSE
S16,dual,1,near,1,near,26,105.9,1,0,3.4567901700002,FALSE,FALSE
S16,dual,1,near,1,near,27,98.8,0,12,1.1942993749999,TRUE,FALSE
S16,dual,1,near,2,far,1,280,1,0,1.41902086999926,FALSE,FALSE
S16,dual,1,near,2,far,2,243.7,1,0,1.219970698,FALSE,FALSE
S16,dual,1,near,2,far,3,212.1,1,0,1.24846524500026,FALSE,FALSE
S16,dual,1,near,2,far,4,184.6,1,0,1.09394870300002,FALSE,FALSE
S16,dual,1,near,2,far,5,160.6,1,0,0.975091194000015,FALSE,FALSE
S16,dual,1,near,2,far,6,139.8,1,0,1.42333973099994,FALSE,FALSE
S16,dual,1,near,2,far,7,121.7,1,0,1.84440588599955,FALSE,FALSE
S16,dual,1,near,2,far,8,105.9,1,0,1.17779608199999,FALSE,FALSE
S16,dual,1,near,2,far,9,92.2,0,1,0.996943388000545,TRUE,FALSE
S16,dual,1,near,2,far,10,105.9,1,2,1.55896421699981,FALSE,FALSE
S16,dual,1,near,2,far,11,92.2,0,3,2.60069275400019,FALSE,FALSE
S16,dual,1,near,2,far,12,98.8,0,0,2.68704594799965,FALSE,FALSE
S16,dual,1,near,2,far,13,105.9,1,4,2.36457335100022,FALSE,FALSE
S16,dual,1,near,2,far,14,98.8,0,5,2.42248893299984,FALSE,FALSE
S16,dual,1,near,2,far,15,105.9,1,6,2.58049550000032,FALSE,FALSE
S16,dual,1,near,2,far,16,98.8,0,7,2.55654190600035,FALSE,FALSE
S16,dual,1,near,2,far,17,105.9,0,0,2.89378239399957,FALSE,FALSE
S16,dual,1,near,2,far,18,113.5,1,8,0.979612655999517,FALSE,FALSE
S16,dual,1,near,2,far,19,105.9,1,0,2.9129385340002,FALSE,FALSE
S16,dual,1,near,2,far,20,98.8,0,9,1.87940262199936,FALSE,FALSE
