Subject,Target,Distance,Trial,Response,RT
S03,8,121.681025776038,46,1,0.660050565000347
S03,7,105.901066548623,47,1,0.687786631999188
S03,3,60.7589445683897,48,0,0.625660367000819
S03,10,160.645261030852,49,1,0.543900505999773
S03,9,139.812303279409,50,1,0.590909470000042
S03,6,92.1674996131094,51,1,0.469910551000794
S03,10,160.645261030852,52,1,0.475033324000833
S03,8,121.681025776038,53,1,1.04819842399957
S03,3,60.7589445683897,54,0,0.620881205999467
S03,5,80.2149426987335,55,0,1.26872294399982
S03,7,105.901066548623,56,1,0.680866407999929
S03,9,139.812303279409,57,1,0.657391402999565
S03,2,52.8795429782462,58,0,0.818850441000905
S03,7,105.901066548623,59,1,0.818006842999239
S03,2,52.8795429782462,60,0,0.580686949000665
S03,4,69.8124291010485,61,0,1.13005675000022
S03,7,105.901066548623,62,1,0.569629888999771
S03,4,69.8124291010485,63,0,1.07614254500004
S03,6,92.1674996131094,64,1,0.803725007999674
S03,5,80.2149426987335,65,0,1.16006869800003
S04,8,121.681025776038,1,1,0.852934865999487
S04,5,80.2149426987335,2,0,0.873737404999702
S04,3,60.7589445683897,3,0,1.00143018699964
S04,7,105.901066548623,4,1,1.63129169700005
S04,6,92.1674996131094,5,1,1.00231655800053
S04,10,160.645261030852,6,1,0.641936788000748
S04,4,69.8124291010485,7,0,0.933676998998635
S04,7,105.901066548623,8,0,2.1034637140001
S04,7,105.901066548623,9,1,1.46915199299838
S04,5,80.2149426987335,10,0,0.68559445900064
S04,4,69.8124291010485,11,0,0.764027520999662
S04,3,60.7589445683897,12,0,0.720453374000499
S04,3,60.7589445683897,13,0,0.966665852000006
S04,6,92.1674996131094,14,1,1.28869198699977
S04,4,69.8124291010485,15,0,1.22766007199971
S04,5,80.2149426987335,16,1,0.985376022999844
S04,8,121.681025776038,17,1,0.943331835998833
S04,3,60.7589445683897,18,0,0.706109697999636
S04,1,46.0219657443318,19,0,1.6505808210004
S04,5,80.2149426987335,20,0,1.40417911699842
S04,6,92.1674996131094,21,1,1.09569409799951
S04,3,60.7589445683897,22,0,0.789466996999181
S04,5,80.2149426987335,23,0,1.07539870599976
S04,5,80.2149426987335,24,0,1.51639061100104
S04,10,160.645261030852,25,1,0.692068334999931
S04,3,60.7589445683897,26,0,0.694503861999692
S04,8,121.681025776038,27,1,1.06308538799931
S04,2,52.8795429782462,28,0,0.778487216999565
S04,3,60.7589445683897,29,0,0.742586680000386
S04,9,139.812303279409,30,1,0.967647014998875
S04,5,80.2149426987335,31,0,1.59900747900065
S04,1,46.0219657443318,32,0,0.873476740000115
S04,8,121.681025776038,33,1,0.827540122998471
S04,7,105.901066548623,34,1,1.28235293600119
S04,8,121.681025776038,35,1,0.821845585998744
S04,8,121.681025776038,36,1,0.812098340000375
S04,6,92.1674996131094,37,1,1.37309349399948
S04,5,80.2149426987335,38,0,0.719328950999625
S04,7,105.901066548623,39,0,0.658093328000177
S04,3,60.7589445683897,40,0,0.715923687999748
S04,4,69.8124291010485,41,0,0.773079448999852
S04,9,139.812303279409,42,1,0.850478644000759
S04,7,105.901066548623,43,1,0.834847967000314
S04,2,52.8795429782462,44,0,0.7887882490013
S04,7,105.901066548623,45,1,0.753797766999924
S04,10,160.645261030852,46,1,0.835329326000647
S04,1,46.0219657443318,47,0,1.6204624539987
S04,2,52.8795429782462,48,0,0.847528004998821
S04,9,139.812303279409,49,1,0.726131855000858
S04,9,139.812303279409,50,1,0.635190891000093
S04,6,92.1674996131094,51,1,1.46148841800095
S04,6,92.1674996131094,52,1,0.987890950000292
S04,2,52.8795429782462,53,0,0.893224363000627
S04,4,69.8124291010485,54,0,0.978751959999499
S04,6,92.1674996131094,55,0,0.974709277001239
S04,7,105.901066548623,56,1,0.879729235999548
S04,4,69.8124291010485,57,0,0.802079696999499
S04,4,69.8124291010485,58,0,3.85827862099904
S04,1,46.0219657443318,59,0,0.673235634998491
S04,6,92.1674996131094,60,0,1.80223479699998
S04,8,121.681025776038,61,1,0.757888580999861
S04,10,160.645261030852,62,1,0.633939524999732
S04,8,121.681025776038,63,1,0.877523721999751
S04,4,69.8124291010485,64,0,1.33594181999979
S04,8,121.681025776038,65,1,0.932365999000467
S05,8,121.681025776038,1,1,1.10940846400081
S05,7,105.901066548623,2,1,1.04120900400085
S05,5,80.2149426987335,3,1,0.881185342999743
S05,3,60.7589445683897,4,1,0.807360662000065
S05,2,52.8795429782462,5,1,1.00148251100109
S05,3,60.7589445683897,6,1,0.981633080000393
S05,3,60.7589445683897,7,1,1.02307981800004
S05,6,92.1674996131094,8,1,1.0207871719994701
S05,10,160.645261030852,9,1,0.947541810000985
S05,6,92.1674996131094,10,1,0.999526124000113
S05,8,121.681025776038,11,1,0.948074554000414
S05,3,60.7589445683897,12,1,1.20039564599938
S05,9,139.812303279409,13,1,0.974012813001536
S05,5,80.2149426987335,14,1,1.16740040100012
S05,8,121.681025776038,15,1,1.23841340299987
S05,5,80.2149426987335,16,1,0.828233497999463
S05,4,69.8124291010485,17,1,1.09367076799936
S05,9,139.812303279409,18,1,0.796842349000144
S05,8,121.681025776038,19,1,0.937139349000063
S05,10,160.645261030852,20,1,0.827787543999875
S05,3,60.7589445683897,21,1,1.23465571300039
S05,7,105.901066548623,22,1,0.732380850000482
S05,3,60.7589445683897,23,0,1.8767636449993
S05,5,80.2149426987335,24,1,0.838999791998503
S05,6,92.1674996131094,25,1,1.03979412199988
S05,4,69.8124291010485,26,1,0.868641704999391
S05,5,80.2149426987335,27,1,0.992240895999203
S05,5,80.2149426987335,28,1,0.745851280998977
S05,10,160.645261030852,29,1,0.755971648000923
S05,1,46.0219657443318,30,1,0.997849048000717
S05,4,69.8124291010485,31,1,1.23894027899951
S05,3,60.7589445683897,32,1,2.23809566300042
S05,4,69.8124291010485,33,1,1.17948539200006
S05,2,52.8795429782462,34,0,1.06131701099912
S05,8,121.681025776038,35,1,0.829697044999193
S05,4,69.8124291010485,36,0,1.17211780499929
S05,6,92.1674996131094,37,1,1.41632756500076
S05,6,92.1674996131094,38,1,1.46911933899901
S05,5,80.2149426987335,39,1,1.50574168999992
S05,7,105.901066548623,40,0,1.39116450599977
S05,4,69.8124291010485,41,0,1.16407056900061
S05,7,105.901066548623,42,1,0.886404273000153
S05,2,52.8795429782462,43,0,1.28226204800012
S05,6,92.1674996131094,44,1,1.60965856300027
S05,1,46.0219657443318,45,0,1.01400248400023
S05,9,139.812303279409,46,1,0.763160787999368
S05,9,139.812303279409,47,1,0.962004957000318
S05,7,105.901066548623,48,1,0.948106327999994
S05,8,121.681025776038,49,1,1.19299164400036
S05,6,92.1674996131094,50,1,1.04597050200027
S05,7,105.901066548623,51,1,0.789393498998834
S05,7,105.901066548623,52,1,1.35864336900158
S05,6,92.1674996131094,53,1,2.26884686799895
S05,3,60.7589445683897,54,0,1.09260090700081
S05,8,121.681025776038,55,1,0.769850381000651
S05,2,52.8795429782462,56,0,0.767248973001188
S05,5,80.2149426987335,57,0,1.27712432499902
S05,1,46.0219657443318,58,0,0.795995589998711
S05,1,46.0219657443318,59,0,0.870131978001154
S05,7,105.901066548623,60,1,2.92372265199992
S05,10,160.645261030852,61,1,0.782576831999904
S05,4,69.8124291010485,62,0,1.84212849799951
S05,4,69.8124291010485,63,0,2.7895042709988
S05,8,121.681025776038,64,1,0.989793867000117
S05,8,121.681025776038,65,1,0.98705297000015
S06,5,80.2149426987335,1,0,1.1398469650012
S06,4,69.8124291010485,2,0,0.950253925002471
S06,7,105.901066548623,3,0,1.22108324100191
S06,8,121.681025776038,4,1,1.3204092800006
S06,7,105.901066548623,5,1,0.838389105003444
S06,9,139.812303279409,6,1,0.769117222997011
S06,4,69.8124291010485,7,0,1.03476026499993
S06,3,60.7589445683897,8,0,0.808586278002622
S06,6,92.1674996131094,9,0,1.01748423800018
S06,8,121.681025776038,10,1,1.125752887001
S06,8,121.681025776038,11,1,0.929745422999986
S06,1,46.0219657443318,12,0,0.910186106000765
S06,1,46.0219657443318,13,0,0.964535283997975
S06,4,69.8124291010485,14,0,0.974042357000144
S06,4,69.8124291010485,15,0,0.805652318002103
S06,5,80.2149426987335,16,0,0.94620733299962
S06,3,60.7589445683897,17,0,0.945503374001419
S06,7,105.901066548623,18,1,1.33990848900066
S06,4,69.8124291010485,19,0,0.918326581999281
S06,6,92.1674996131094,20,0,1.2455578529989
S06,6,92.1674996131094,21,0,1.1734500800012
S06,2,52.8795429782462,22,0,0.882422525002767
S06,8,121.681025776038,23,1,0.989569825000217
S06,6,92.1674996131094,24,0,1.0238837020006
S06,5,80.2149426987335,25,0,0.892051007998816
S06,6,92.1674996131094,26,0,1.06994846100133
S06,7,105.901066548623,27,1,1.1610987109998
S06,5,80.2149426987335,28,0,1.05957746499917
S06,8,121.681025776038,29,1,1.02933366399884
S06,3,60.7589445683897,30,0,0.917646443998819
S06,1,46.0219657443318,31,0,0.773319488002016
S06,6,92.1674996131094,32,0,1.08578675399986
S06,10,160.645261030852,33,1,0.72362612699726
S06,10,160.645261030852,34,1,1.04068376199939
S06,6,92.1674996131094,35,0,1.11990538099781
S06,4,69.8124291010485,36,0,0.83366011399994
S06,2,52.8795429782462,37,0,0.801074956998491
S06,9,139.812303279409,38,1,1.32292931800112
S06,5,80.2149426987335,39,0,1.22765730500032
S06,5,80.2149426987335,40,0,1.49930673600102
S06,2,52.8795429782462,41,0,0.910862754000846
S06,3,60.7589445683897,42,0,0.884072495999135
S06,8,121.681025776038,43,1,1.19490523199784
S06,4,69.8124291010485,44,0,0.778115746998083
S06,10,160.645261030852,45,1,0.849550573999295
S06,3,60.7589445683897,46,0,0.919022770998708
S06,3,60.7589445683897,47,0,0.857305208999605
S06,4,69.8124291010485,48,0,0.951245486998232
S06,8,121.681025776038,49,1,0.883685564000189
S06,9,139.812303279409,50,1,0.978105000998767
S06,8,121.681025776038,51,1,1.07539889499822
S06,5,80.2149426987335,52,0,0.91479832999903
S06,10,160.645261030852,53,1,0.907202587997745
S06,7,105.901066548623,54,0,1.24099987299996
S06,2,52.8795429782462,55,0,1.00179518399818
S06,5,80.2149426987335,56,0,1.03389401900131
S06,7,105.901066548623,57,1,1.4305388190005
S06,3,60.7589445683897,58,0,1.04191048800203
S06,9,139.812303279409,59,1,0.801782606999041
S06,1,46.0219657443318,60,0,0.80106018999868
S06,7,105.901066548623,61,0,1.3082112589982
S06,7,105.901066548623,62,1,1.24312999899848
S06,6,92.1674996131094,63,1,1.48944259400014
S06,3,60.7589445683897,64,0,0.626215391999722
S06,5,80.2149426987335,65,0,1.11709682500077
S07,3,60.7589445683897,1,0,0.864623767000012
S07,10,160.645261030852,2,1,1.04753469799834
S07,8,121.681025776038,3,1,1.1025337760002
S07,3,60.7589445683897,4,0,0.71215658300207
S07,4,69.8124291010485,5,0,0.730173157000536
S07,6,92.1674996131094,6,0,1.00185980600145
S07,2,52.8795429782462,7,0,0.917105323002033
S07,3,60.7589445683897,8,0,0.799421350999182
S07,8,121.681025776038,9,1,1.01204147200042
S07,4,69.8124291010485,10,0,1.26990631599983
S07,8,121.681025776038,11,1,0.920908228999906
S07,8,121.681025776038,12,1,1.04998090300069
S07,1,46.0219657443318,13,0,0.886319450000883
S07,9,139.812303279409,14,1,0.960881583003356
S07,9,139.812303279409,15,1,0.935520263999933
S07,7,105.901066548623,16,0,1.10305390299982
S07,7,105.901066548623,17,0,1.33275934799894
S07,8,121.681025776038,18,0,1.74836437499835
S07,6,92.1674996131094,19,0,1.29230325800017
S07,10,160.645261030852,20,1,0.927219984998374
S07,5,80.2149426987335,21,0,0.94336480799756794
S07,9,139.812303279409,22,1,0.742458532000455
S07,2,52.8795429782462,23,0,0.869457231001434
S07,6,92.1674996131094,24,0,0.919523182001285
S07,5,80.2149426987335,25,0,0.85738117299843
S07,6,92.1674996131094,26,0,0.987779587998375
S07,6,92.1674996131094,27,0,0.944996913000068
S07,7,105.901066548623,28,0,1.12191926100058
S07,4,69.8124291010485,29,0,0.856464857999526
S07,1,46.0219657443318,30,0,0.805788197998481
S07,7,105.901066548623,31,0,1.99790999900142
S07,10,160.645261030852,32,1,0.914018159997795
S07,6,92.1674996131094,33,0,1.55872678699961
S07,4,69.8124291010485,34,0,0.906188442000712
S07,9,139.812303279409,35,1,1.17013910800233
S07,4,69.8124291010485,36,0,0.911975696999434
S07,7,105.901066548623,37,0,1.47416862400132
S07,3,60.7589445683897,38,0,0.813916373997927
S07,7,105.901066548623,39,0,1.17985560300076
S07,6,92.1674996131094,40,0,0.89879727600055
S07,8,121.681025776038,41,1,2.0267503110008
S07,7,105.901066548623,42,0,1.73928283100031
S07,5,80.2149426987335,43,0,0.947564775000501
S07,4,69.8124291010485,44,0,0.875068473997089
S07,4,69.8124291010485,45,0,0.76663209400067
S07,5,80.2149426987335,46,0,1.26710145200195
S07,8,121.681025776038,47,1,1.23959205099891
S07,5,80.2149426987335,48,0,1.16143730899785
S07,5,80.2149426987335,49,1,1.63830059999964
S07,1,46.0219657443318,50,0,0.772269126999163
S07,2,52.8795429782462,51,0,0.813990205002483
S07,4,69.8124291010485,52,0,1.12874534799994
S07,3,60.7589445683897,53,0,0.970758999999816
S07,3,60.7589445683897,54,0,1.17651317099808
S07,2,52.8795429782462,55,0,0.912986184997862
S07,5,80.2149426987335,56,0,1.90377389800051
S07,7,105.901066548623,57,0,1.28919931199925
S07,1,46.0219657443318,58,0,0.732777007997356
S07,8,121.681025776038,59,1,1.23388813700149
S07,10,160.645261030852,60,1,0.970283464001113
S07,3,60.7589445683897,61,0,0.924152022998896
S07,6,92.1674996131094,62,0,2.17019372300274
S07,3,60.7589445683897,63,0,0.88343240299946
S07,5,80.2149426987335,64,0,1.96752757300055
S07,3,60.7589445683897,65,0,0.708789477997925
S08,8,121.681025776038,1,0,1.29008416300002
S08,4,69.8124291010485,2,0,0.828026528000009
S08,7,105.901066548623,3,0,0.620760386999962
S08,5,80.2149426987335,4,0,0.815604128000018
S08,1,46.0219657443318,5,0,1.05762865500003
S08,6,92.1674996131094,6,0,0.804783734000011
S08,3,60.7589445683897,7,0,0.917729775999987
S08,5,80.2149426987335,8,0,1.24784980499999
S08,10,160.645261030852,9,1,0.936086093000029
S08,3,60.7589445683897,10,0,0.755399625999985
S08,6,92.1674996131094,11,0,1.17090475600003
S08,7,105.901066548623,12,0,1.43764965100002
S08,6,92.1674996131094,13,0,1.73951344599993
S08,9,139.812303279409,14,1,0.664449995000041
S08,5,80.2149426987335,15,0,0.788882940000008
S08,8,121.681025776038,16,1,0.827234410999949
S08,10,160.645261030852,17,1,0.749955473
S08,6,92.1674996131094,18,0,0.997672437999995
S08,2,52.8795429782462,19,0,0.679477855000073
S08,3,60.7589445683897,20,0,1.15534661200002
S08,1,46.0219657443318,21,0,0.664926002000016
S08,10,160.645261030852,22,1,0.724719993000008
S08,1,46.0219657443318,23,0,0.671372567000049
S08,8,121.681025776038,24,1,0.905544905000056
S08,5,80.2149426987335,25,0,0.69628104800006
S08,3,60.7589445683897,26,0,0.661913549000019
S08,4,69.8124291010485,27,0,0.886517320999928
S08,4,69.8124291010485,28,0,0.454783549000012
S08,5,80.2149426987335,29,0,0.712964343000067
S08,4,69.8124291010485,30,0,0.732198402999984
S08,9,139.812303279409,31,1,0.699705591999987
S08,10,160.645261030852,32,1,1.45204566000007
S08,7,105.901066548623,33,0,0.666142306999973
S08,7,105.901066548623,34,0,0.590752851999923
S08,8,121.681025776038,35,1,0.921403492999957
S08,8,121.681025776038,36,0,1.03728337899997
S08,3,60.7589445683897,37,0,0.688527985000064
S08,9,139.812303279409,38,1,0.656894656000077
S08,4,69.8124291010485,39,0,0.648764535999931
S08,2,52.8795429782462,40,0,0.638054054000008
S08,2,52.8795429782462,41,0,0.647452188999978
S08,7,105.901066548623,42,0,1.11940510500006
S08,3,60.7589445683897,43,0,0.673318154000071
S08,7,105.901066548623,44,0,0.849683642999935
S08,4,69.8124291010485,45,0,0.657081463000054
S08,3,60.7589445683897,46,0,0.632173303999934
S08,3,60.7589445683897,47,0,0.666838502000019
S08,8,121.681025776038,48,1,0.679776871999934
S08,6,92.1674996131094,49,0,0.636711926000089
S08,4,69.8124291010485,50,0,0.607947017000015
S08,8,121.681025776038,51,0,0.991514854000002
S08,7,105.901066548623,52,0,0.872556254999949
S08,9,139.812303279409,53,1,0.766449819000059
S08,8,121.681025776038,54,0,1.16605757900004
S08,1,46.0219657443318,55,0,0.582830770000101
S08,5,80.2149426987335,56,0,0.444161387999998
S08,7,105.901066548623,57,0,0.967081165999957
S08,2,52.8795429782462,58,0,0.646018647999995
S08,4,69.8124291010485,59,0,0.620047441999986
S08,6,92.1674996131094,60,0,0.761074777999966
S08,5,80.2149426987335,61,0,0.766469153999992
S08,5,80.2149426987335,62,0,0.630397141000003
S08,6,92.1674996131094,63,0,0.654249400000026
S08,6,92.1674996131094,64,0,0.669603191000078
S08,8,121.681025776038,65,1,0.780328834000102
S09,6,92.1674996131094,1,1,1.06506629100022
S09,1,46.0219657443318,2,0,1.07378084299944
S09,10,160.645261030852,3,1,1.0808322390003
S09,9,139.812303279409,4,1,1.10224118299993
S09,8,121.681025776038,5,1,1.21197906799989
S09,3,60.7589445683897,6,0,0.973850153000058
S09,4,69.8124291010485,7,0,1.20829480199973
S09,6,92.1674996131094,8,0,1.19213826400028
S09,8,121.681025776038,9,0,1.10562014600055
S09,9,139.812303279409,10,1,0.96914048599956
S09,4,69.8124291010485,11,0,1.00244211100016
S09,1,46.0219657443318,12,0,1.15172778499982
S09,5,80.2149426987335,13,0,0.972218261999842
S09,6,92.1674996131094,14,0,1.18743863000054
S09,5,80.2149426987335,15,0,1.08253721799974
S09,5,80.2149426987335,16,0,0.975752526999713
S09,3,60.7589445683897,17,0,1.12302341299983
S09,3,60.7589445683897,18,0,0.970873245999428
S09,5,80.2149426987335,19,0,0.957480776000011
S09,8,121.681025776038,20,1,1.02498575200025
S09,7,105.901066548623,21,0,1.07125172999986
S09,7,105.901066548623,22,0,1.09971076900001
S09,10,160.645261030852,23,1,1.16758663600012
S09,7,105.901066548623,24,0,1.24650753999958
S09,3,60.7589445683897,25,0,0.978745870000239
S09,2,52.8795429782462,26,0,0.817679772000702
S09,7,105.901066548623,27,0,1.07661996600018
S09,2,52.8795429782462,28,0,1.15327412599981
S09,3,60.7589445683897,29,0,1.11215586299932
S09,9,139.812303279409,30,1,1.04643493000003
S09,3,60.7589445683897,31,0,0.938351881000017
S09,8,121.681025776038,32,1,0.937382174000049
S09,6,92.1674996131094,33,0,0.997294161999889
S09,10,160.645261030852,34,1,1.00157913600015
S09,2,52.8795429782462,35,0,0.947301053999581
S09,4,69.8124291010485,36,0,1.19965404599952
S09,5,80.2149426987335,37,0,1.28161060100047
S09,4,69.8124291010485,38,0,1.06820502400024
S09,4,69.8124291010485,39,0,1.18522107399986
S09,9,139.812303279409,40,1,1.01576055699934
S09,5,80.2149426987335,41,0,1.12446841600013
S09,7,105.901066548623,42,0,1.15098333500009
S09,4,69.8124291010485,43,0,0.934529199999815
S09,8,121.681025776038,44,1,1.05936089700026
S09,4,69.8124291010485,45,0,0.925907143000586
S09,3,60.7589445683897,46,0,0.946778714000175
S09,6,92.1674996131094,47,0,0.977391256999908
S09,3,60.7589445683897,48,0,1.10653855300006
S09,7,105.901066548623,49,0,0.844593818999783
S09,5,80.2149426987335,50,0,0.875507583999934
S09,10,160.645261030852,51,1,0.925539386999844
S09,6,92.1674996131094,52,0,1.0556921590005
S09,7,105.901066548623,53,0,0.918371662000027
S09,6,92.1674996131094,54,0,0.882989644999725
S09,4,69.8124291010485,55,0,0.946660270999928
S09,7,105.901066548623,56,0,0.987615481999455
S09,8,121.681025776038,57,1,0.861531423000088
S09,1,46.0219657443318,58,0,0.916362936000041
S09,2,52.8795429782462,59,0,0.959563268000238
S09,8,121.681025776038,60,1,1.23212941200018
S09,8,121.681025776038,61,1,1.30663465199996
S09,5,80.2149426987335,62,0,0.851870909999889
S09,1,46.0219657443318,63,0,1.09374243000002
S09,6,92.1674996131094,64,0,1.15067131100022
S09,6,92.1674996131094,65,0,1.02997591500025
S10,6,92.1674996131094,1,0,1.24583331499889
S10,3,60.7589445683897,2,0,1.32392741900003
S10,7,105.901066548623,3,0,1.71034930799942
S10,4,69.8124291010485,4,0,1.69626583700119
S10,5,80.2149426987335,5,0,1.41644738300056
S10,1,46.0219657443318,6,0,1.66601721000006
S10,8,121.681025776038,7,1,2.56995869800085
S10,10,160.645261030852,8,1,2.42356014799952
S10,3,60.7589445683897,9,0,1.22092194400102
S10,8,121.681025776038,10,0,2.96218211899941
S10,3,60.7589445683897,11,0,0.951527639999767
S10,6,92.1674996131094,12,0,1.13853055500113
S10,8,121.681025776038,13,1,1.71291630899941
S10,7,105.901066548623,14,1,1.69005467900024
S10,9,139.812303279409,15,1,1.79031352900165
S10,8,121.681025776038,16,0,2.47007380600007
S10,2,52.8795429782462,17,0,1.78979387899926
S10,2,52.8795429782462,18,0,1.78640054700008
S10,9,139.812303279409,19,1,3.08457502900092
S10,6,92.1674996131094,20,0,2.4878734949998
S10,6,92.1674996131094,21,0,3.37844413999846
S10,7,105.901066548623,22,1,1.59436038100102
S10,6,92.1674996131094,23,1,2.76584343099967
S10,5,80.2149426987335,24,0,1.3109704540002
S10,10,160.645261030852,25,1,3.64855994499885
S10,1,46.0219657443318,26,0,1.88573077799992
S10,6,92.1674996131094,27,0,2.03789565799889
S10,4,69.8124291010485,28,0,1.84453209599997
S10,2,52.8795429782462,29,0,1.56331884300016
S10,7,105.901066548623,30,0,3.22592966400043
S10,7,105.901066548623,31,0,1.78897775899895
S10,2,52.8795429782462,32,0,3.34493365100025
S10,4,69.8124291010485,33,0,3.44945827099946
S10,7,105.901066548623,34,1,3.12085152500003
S10,5,80.2149426987335,35,1,3.26725325699954
S10,7,105.901066548623,36,1,2.91589528199984
S10,8,121.681025776038,37,1,1.77777553300075
S10,5,80.2149426987335,38,0,1.97379061799984
S10,8,121.681025776038,39,0,2.37731826799973
S10,8,121.681025776038,40,0,1.52788509800121
S10,4,69.8124291010485,41,0,1.13708850200055
S10,3,60.7589445683897,42,0,1.11156501899859
S10,9,139.812303279409,43,1,1.55717777099926
S10,5,80.2149426987335,44,0,2.03140449400053
S10,4,69.8124291010485,45,0,1.62515330099995
S10,6,92.1674996131094,46,0,2.58646841700102
S10,1,46.0219657443318,47,0,1.23098098599985
S10,5,80.2149426987335,48,0,1.55719222399966
S10,5,80.2149426987335,49,0,2.69549202800044
S10,3,60.7589445683897,50,0,1.1451225969995
S10,3,60.7589445683897,51,0,1.22746915700009
S10,4,69.8124291010485,52,0,2.17916778300059
S10,4,69.8124291010485,53,0,1.78491612000107
S10,9,139.812303279409,54,1,2.51416815099947
S10,10,160.645261030852,55,1,1.60697970899855
S10,7,105.901066548623,56,0,0.974398133999784
S10,3,60.7589445683897,57,0,1.08841155599839
S10,1,46.0219657443318,58,0,1.08968865700081
S10,3,60.7589445683897,59,0,1.90945630199894
S10,5,80.2149426987335,60,0,2.14365008799905
S10,6,92.1674996131094,61,0,1.55406109400064
S10,10,160.645261030852,62,1,1.60189089500091
S10,4,69.8124291010485,63,0,1.99062897799922
S10,8,121.681025776038,64,0,2.19777391299976
S10,6,92.1674996131094,65,0,2.30015689199899
S11,7,105.901066548623,1,0,1.2539701780006
S11,6,92.1674996131094,2,0,1.63497068499782
S11,10,160.645261030852,3,1,0.565587586999754
S11,8,121.681025776038,4,1,1.31052551799803
S11,4,69.8124291010485,5,0,1.03045908199783
S11,7,105.901066548623,6,1,7.74301027299953
S11,4,69.8124291010485,7,0,0.607310900002631
S11,6,92.1674996131094,8,0,1.20852030599781
S11,8,121.681025776038,9,1,0.7643311920001
S11,9,139.812303279409,10,1,0.747888499001419
S11,5,80.2149426987335,11,0,1.02488733800055
S11,9,139.812303279409,12,1,0.591360692000308
S11,6,92.1674996131094,13,0,0.833212877998449
S11,6,92.1674996131094,14,0,1.11491702000058
S11,5,80.2149426987335,15,0,0.61611333700057
S11,6,92.1674996131094,16,1,2.17927215799864
S11,4,69.8124291010485,17,0,0.730851886997698
S11,3,60.7589445683897,18,0,1.33130494600118
S11,6,92.1674996131094,19,0,1.75360086499859
S11,3,60.7589445683897,20,0,1.08738866600106
S11,4,69.8124291010485,21,0,0.802285607998783
S11,9,139.812303279409,22,1,0.596855939998932
S11,7,105.901066548623,23,0,2.49599887500153
S11,10,160.645261030852,24,1,0.674904293999134
S11,4,69.8124291010485,25,0,0.71901010199872
S11,8,121.681025776038,26,1,0.827479134000896
S11,6,92.1674996131094,27,0,0.718999036998866
S11,2,52.8795429782462,28,0,0.593695920000755
S11,10,160.645261030852,29,1,0.574348166999698
S11,10,160.645261030852,30,1,0.813632191002398
S11,1,46.0219657443318,31,0,0.680884795001475
S11,8,121.681025776038,32,1,0.568023933999939
S11,8,121.681025776038,33,1,0.452563098002429
S11,1,46.0219657443318,34,0,0.820005667999794
S11,3,60.7589445683897,35,0,1.3947366249995
S11,5,80.2149426987335,36,0,1.11697109300076
S11,7,105.901066548623,37,1,0.565101352000056
S11,8,121.681025776038,38,1,0.84122283400211
S11,7,105.901066548623,39,1,0.934927552003501
S11,7,105.901066548623,40,1,1.28358666900021
